"","Donors","SC_MZ_REG_slope","OLS_MZ_REG_slope","REGOLS_MZ_REG_slope","NET_MZ_REG_slope","FACTOR_MZ_REG_slope","UNIDYN_MZ_REG_slope","MULTIDYN1_MZ_REG_slope","MULTIDYN2_MZ_REG_slope","MULTIDYN3_MZ_REG_slope","VAR_MZ_REG_slope","SC_MZ_REG_inter","OLS_MZ_REG_inter","REGOLS_MZ_REG_inter","NET_MZ_REG_inter","FACTOR_MZ_REG_inter","UNIDYN_MZ_REG_inter","MULTIDYN1_MZ_REG_inter","MULTIDYN2_MZ_REG_inter","MULTIDYN3_MZ_REG_inter","VAR_MZ_REG_inter","POST_SC_RMSFE","POST_OLS_RMSFE","POST_REGOLS_RMSFE","POST_NET_RMSFE","POST_FACTOR_RMSFE","POST_UNIDYN_RMSFE","POST_MULTIDYN1_RMSFE","POST_MULTIDYN2_RMSFE","POST_MULTIDYN3_RMSFE","POST_VAR_RMSFE","PRE_SC_BIAS","POST_SC_BIAS","PRE_OLS_BIAS","POST_OLS_BIAS","PRE_REGOLS_BIAS","POST_REGOLS_BIAS","PRE_NET_BIAS","POST_NET_BIAS","PRE_FACTOR_BIAS","POST_FACTOR_BIAS","PRE_UNIDYN_BIAS","POST_UNIDYN_BIAS","PRE_MULTIDYN1_BIAS","POST_MULTIDYN1_BIAS","PRE_MULTIDYN2_BIAS","POST_MULTIDYN2_BIAS","PRE_MULTIDYN3_BIAS","POST_MULTIDYN3_BIAS","PRE_VAR_BIAS","POST_VAR_BIAS"
"117",6,-0.0596286641584475,1.2550714904781,1.71828230875249,1.66509596112627,0.873558498657633,2.39978763411904,1.41818575905188,1.27946332030523,0.877580715425115,0.888080152114808,2.3579132384589,-0.905367697653746,-3.35690827641258,-2.49728844515618,-0.197496404237306,-6.50795463925012,-3.9342520293086,-2.87795410784178,0.124189931579385,-0.0295294970687598,4.55482297795666,2.45363357468924,3.07223536093459,2.58830517974304,3.11317429485124,3.22623100961667,3.25159350640854,2.93954117889114,1.61750026223009,1.46780661771913,-1.87316632916763,-0.205408431334064,-1.02582439071019e-15,0.266779720712681,-2.42024282559594e-15,1.01861329520941,-8.57092175010621e-16,0.606338505326276,3.55314735966949e-16,0.549841658743549,-7.86340213140372e-17,1.40717897337955,0.463843701003479,2.1145751817244,0.447863383347299,1.76078103827815,1.13333573031257e-16,0.170509312085624,-9.81159598012482e-15,0.315140620918974
"118",6,-0.0520442260915875,1.07054973512743,1.4973593648063,1.06818310366409,0.0136286449905838,1.29655971886331,0.597441782555934,0.634062530713035,0.966897168829384,0.827871443725085,2.15425805529782,0.404359437342926,0.102679123524595,0.410557934171116,2.04036786779822,0.249151532550129,1.4652999298309,1.3808488542424,0.638855625574975,0.837920594624572,2.41969858909199,1.83296765908049,2.18515323731661,1.9489687354714,2.32000262866487,1.99968858354344,2.34497074889893,2.28226054448647,1.60502952417515,1.59218132887384,0.194589062259555,-0.256763623929269,-8.47345333005248e-16,-0.513492618835098,5.79610686703147e-16,-0.75294767415358,-8.08294403631393e-17,-0.515868205421931,1.27676732034065e-16,-0.591288242920095,-1.7807117181264e-16,-0.663432712924629,-0.367961334924797,-1.06432648548612,-0.336919061522166,-0.988664398510181,6.88191682098859e-17,-0.590187778576161,4.74561982457189e-15,-0.583748465568603
"119",6,1.55400676330997,0.916415885549387,0.983416351373344,0.986667937094506,1.05580118680618,1.07144163634894,0.945023048660547,1.04698445412831,0.998173121350214,1.06970387058553,1.56813583031999,-0.739650300530379,-0.963089385065567,-1.00176557830976,-1.04576685220367,-1.34643714664028,0.246344612613613,-0.526101288191241,0.414145123391597,-0.000436487632557318,2.987714544114,2.17822378436175,2.12888767937072,2.16072034671341,2.05284070023255,2.08332796353508,1.72034269093306,1.70638220011314,1.36796130937943,1.19514250596112,-2.43971388881027,-1.97013733496041,-2.82861841588433e-16,1.05298617760593,6.96170551761632e-16,1.02478972348756,3.27554823542631e-16,1.05172735494407,-7.778933747149e-17,0.848019580581886,-1.13330749588099e-16,1.07691113573463,0.0992544850267319,-0.103849089823697,0.182191703224893,0.381516970398905,-1.71622237058464e-15,-0.409969255672916,3.76735626749911e-14,-0.175252824738036
"120",6,-0.253339197297414,0.409676409568525,-6.4737938657718,NA,-2.08981037789618,-0.861923293094437,2.18725769130842,1.54245960998874,2.51187384336952,0.467797755648361,1.70794790568456,0.698612653917517,12.1520378688167,1.34230583125809,4.71845495417139,2.64054734834797,-2.13934657882311,-1.08973177659945,-2.46868218437649,0.778532545611921,1.38938085685133,1.00398154554148,1.03858318183466,1.02890941675824,1.06424001118414,1.07981479891768,0.973970566097015,0.97238696118441,0.877723558468224,1.01047145456593,0.0246539899939397,0.100984738567233,3.77527870076833e-16,0.228917608281703,-1.08133987875014e-15,0.327461890990796,2.53124344401501e-16,0.350366935799846,-4.22318430226554e-17,0.273223098362832,4.59204795138131e-18,0.163908848738541,0.113092489455235,0.249483021018605,0.121092138294559,0.234421100266092,-1.43374443538578e-16,0.174883427945464,-1.34381890019621e-15,-0.137141251396465
"121",6,1.10064331392765,1.3780511982821,1.40995167219375,1.52400684887934,1.35316134833179,1.37586107834415,1.43299325264626,1.35167385446951,1.36764777332133,0.44107166437372,-0.440640492897677,-1.18697342889245,-1.28646320041444,-1.55541394400623,-1.40021255342535,-1.73087139163404,-1.25715431004804,-1.2403833083975,-1.63872772513804,0.0162016875813531,1.27738166067878,1.43656404153291,1.47603685940519,1.51853467955897,1.59115788873199,1.67544299412057,1.45715072441734,1.47815884703875,1.73673981182436,2.20968051027535,-0.0330032942701994,0.329134707107693,9.88206912133638e-17,0.647689135099109,-2.06945463369912e-15,0.685977135282093,-4.7740132159968e-16,0.752831048295086,-3.55076211489003e-17,0.831513568047384,-1.13340913983466e-16,1.04527443218109,-0.0802714727321385,0.641971644729458,-0.0413812872600149,0.715040263940786,-9.71445146547012e-17,0.988854918484378,4.1603301094768e-14,0.950161435551393
"122",6,1.02851488627163,1.22992125800896,1.2198809520539,1.40145251439498,1.30435967410463,1.00398197612536,1.30349872113629,1.2835818649945,1.15018288330217,0.846697710520232,-1.04147591179757,-0.623778001589343,-0.673443970031306,-0.9389644555649,-0.842516972586968,-0.37091879510783,-0.391801571947424,-0.330154778376221,-0.510297425070428,0.102912379965785,1.64214729309095,1.16148299813768,1.19641897408359,1.25108488370636,1.38222227745528,1.10704418361689,1.26586809556863,1.20607728537684,0.911422803596299,0.912969353603377,0.384183333530797,0.981424620851955,1.71076260796488e-16,0.296948082338675,-2.34374856761949e-15,0.349361496727238,1.79896245469657e-17,0.347864628984098,-4.0035791522286e-17,0.383523728819111,7.87040427043436e-17,0.364987539090532,-0.352286604839937,0.0387462288955978,-0.405545281708067,0.00876931385224364,1.00613961606655e-16,0.296831953873773,1.14862004456373e-14,0.0820622320741793
"123",6,0.18358193730801,0.357735815680669,0.296161792413124,0.356991742734742,0.265465188318588,0.203670361233923,0.0670300526364402,0.208616733878914,0.0272858744537349,0.13180039148602,1.06203962595359,1.03534144501693,1.11240202430244,1.03824833986443,1.15170840300924,1.23194196204966,1.30828258099035,1.16813734050409,1.35243157616542,1.20890661767749,2.91815052167704,2.25830215686061,2.42117682766367,2.25903741809911,2.18608915618244,2.38027668706924,2.67787581143201,2.54027154845408,2.75381176814642,2.48495419232608,1.12855409281973,0.344063512450007,-1.37667655053519e-16,-0.419751882385253,-4.28325777623861e-15,-0.48067756198662,-8.87874843091829e-17,-0.425896912084472,0,-0.524957878212723,-1.11017784953464e-18,-0.660011358879868,0.187515034304545,-0.334849852536266,0.172167440215741,-0.371194185662957,1.27280817540746e-17,-0.433110120372591,-5.80562028934412e-16,-0.093602135261612
"124",6,0.384050241732337,0.961875710009891,0.800146431159889,0.981547223756774,0.830467888740761,0.945052600068878,0.588977598150696,0.836737078220199,1.03216014946263,0.735933149832717,1.6701349681168,0.626707568899516,0.986635372314644,0.601340780102834,0.855906860349973,0.35345995689423,1.24090567069305,0.616538531155416,0.393320422667692,0.942436385522928,1.70653392869893,1.33106513790238,1.4374024210374,1.34544872202633,1.38803729074981,1.23103236358475,1.47409672955336,1.2909205308252,1.16534860157011,1.23286036031263,0.0963956480305515,-0.806349972883268,2.39790826084274e-16,-0.564004225289086,-4.48308924705376e-15,-0.681395593858017,-3.13066629911707e-16,-0.571122697841508,-8.9381627099705e-18,-0.579744426306239,6.93889390390723e-17,-0.24559155300533,0.0504516029083526,-0.56551431577985,0.138115501952528,-0.305875818987719,-4.30211422042248e-16,-0.449884597959093,-3.41786705003715e-14,-0.488072285707312
"125",6,1.16115327691613,1.50567276967941,2.2505191288097,1.68307819591483,1.1858952339287,1.36673773003052,2.34915919683825,1.99062070424369,1.07655103473781,0.988278713363012,0.0757257793660854,-0.761489709936689,-2.59318471207752,-1.31609462005969,-0.567102720729389,-1.12851124119318,-1.6031462563144,-1.03780476481793,0.0352424642938942,0.293685097566537,1.86680740424838,1.73409739947759,2.37980517170225,2.06341550075872,2.35835460007889,1.7126297462941,2.27441386091401,2.15401497166864,1.38591529119309,1.42059921101749,-0.298316232502081,-0.242645496923597,-3.06469259692133e-16,0.0763934696395107,-1.61211322069477e-15,0.44189193504039,-1.7317093939373e-16,0.26310627971488,-5.77662917500277e-17,0.277806226310344,-1.27140774760133e-16,0.48265552737937,-0.473375105848313,-0.051787214601601,-0.503089229509841,-0.114854785995555,1.22928762257754e-16,-0.123642478078502,6.33174068731535e-16,-0.282005748710467
"126",6,2.45120772704244,1.34925111915761,2.62880423661635,1.81350030621098,-1.98968636156616,1.95288149783582,1.2773972003805,1.2991702445729,1.34729172829002,1.00836900620397,-2.85261516449278,-0.555121382215173,-3.26749772838385,-1.47494906926726,6.15199064940261,-2.10436019660947,0.565094694499811,0.611792163534788,-0.944850382210705,-0.362722710376535,2.24118510899575,1.82218871097202,2.18345219333132,2.01277019416228,2.81031206366173,2.07790730819288,1.9903923283888,2.00234497394405,1.5231665379887,1.51463726363925,0.0959270374339437,-0.0278706768009106,-1.11109038636314e-17,-0.109569735427022,-8.79744150628385e-08,-0.00414382211471815,-4.89790499824672e-16,-0.0895678441106933,-2.66025266051906e-17,0.067584191981184,6.36404087703731e-17,0.0954686765533498,-0.373539636361419,-0.879466867969332,-0.38827454708714,-0.934404007692876,2.31940208503488e-17,0.1824665653732,6.13283137562299e-15,0.343007284443522
"127",6,0.891054290646876,0.773823206279933,0.901976226961522,0.807490138911064,0.81076264024846,0.891140709751098,1.04121401195723,1.05095885540069,0.828198357544126,0.804849749674185,1.88499848449651,1.25577097032519,0.703666664351152,1.11475964861367,0.937567836528395,0.90884222668303,0.319411558194456,0.277972287041292,1.09419069665057,1.21743442736793,2.16158652595813,1.45171592855014,1.33360970874698,1.4099260763235,1.3567591310568,1.33767451369296,1.31503760539678,1.31354211517354,1.14734145029067,1.13656918689449,-1.16973715964029,-1.61195132546925,-1.64758831577849e-15,-0.419120667209309,8.21540101572649e-16,-0.332584436663408,5.17346582240563e-16,-0.398719164717981,-1.77462211592427e-17,-0.195182723564834,1.82743405549695e-16,-0.516793560048004,-0.0607941830641603,-0.469778449360476,-0.052691566298438,-0.464178054325203,-9.30976735770359e-17,-0.466885531756191,-2.3990068343409e-14,-0.51408709551876
"128",6,0.566371702799401,0.800062855470362,0.850858633513476,0.953594648057822,0.39511496406205,0.871918684112901,0.470942925438957,0.521893347704064,0.316447965586574,0.438835862071064,0.564874272124948,0.399699556552443,0.352011447312355,0.250794901986141,1.10242919371642,0.413364330351954,0.953618458330285,0.850413284846772,1.08482545598885,0.944018726284802,1.1735636759633,1.0857837344025,1.07980676937348,1.10330002282658,1.35047100687055,0.995029357667873,1.32961472752763,1.22088685530373,1.58504381385907,1.35819486109476,-0.00805989734869584,0.143342005347945,3.11106392383853e-17,-0.127258624004824,-1.46532769642119e-16,-0.152559994444629,2.6643292606876e-16,-0.190495994797809,-3.00193897517786e-17,-0.509259632008117,-5.77492946222194e-18,-0.255226853759908,-0.0808166538077886,-0.351169524752872,-0.0430191426665771,-0.264587071458864,-2.1047865237459e-16,-0.209851463316699,3.05658276467113e-15,-0.245980419528861
"129",6,1.04990268014905,1.01866836143354,1.10252010967704,1.03862888448477,1.07666468377186,1.40594078515903,1.28717666501118,0.736186349357739,1.55061173317414,0.935469987185412,0.0136746212617354,0.20242350540651,0.0808862505302257,0.17357369622542,0.378101284110595,-0.337377880299852,-0.453197164995454,0.61915006588382,-0.707147401984127,0.136491810265713,1.06926945185399,1.17018361372416,1.16785395247018,1.16950030925266,1.22781915463273,0.963680316940826,1.18333509994267,1.14788439004286,1.01658896408725,0.934778711589935,0.116565750606594,-0.115388570160394,5.3256010712488e-17,-0.238181872673225,-2.62585092558609e-16,-0.273625054266563,-1.9145275642618e-16,-0.247216507622179,9.0205620750794e-17,-0.504529425002162,-1.27563161856498e-17,-0.381858411626348,0.248321848373696,-0.128402335560376,0.197894623814352,-0.069264814923596,1.54632076096219e-16,-0.308696992991138,-1.02429458144482e-14,0.00265350038945817
"130",6,-0.327395440663061,0.746530610548284,1.03428394862705,1.1503931059546,1.67709465816828,0.868396830272144,1.06053492938499,1.08236690184643,1.05037848572102,1.04789887279456,-0.723653259444151,1.9693980007889,2.9552578717574,3.53259534861843,4.78454803120916,0.748889696494953,1.18745528300772,1.27297181488007,0.296382615781166,-0.444571984025736,5.98529296130809,5.68972112651334,5.50701146942623,5.51093092040051,5.45224940373108,4.30802507215308,1.89257250757421,1.74049977994488,1.2087758834809,0.965072458696625,4.23092122640474,0.879552528638361,1.43883386108379e-15,-2.89682468185805,1.232365380234e-07,-2.832036507788,2.91995160689451e-16,-2.97114089769216,1.20055874963665e-16,-2.54519371526508,-4.64905891561784e-16,-0.977876824285092,-0.085634244698357,-1.0761751234972,-0.0161470395861898,-1.11810475939504,-7.65589035309905e-16,-0.245615196546931,4.8526000858101e-14,0.459086242560645
"131",6,0.833864722171196,0.880418198545113,1.1147702537274,1.17312298485125,1.07552802203094,1.24977467131373,2.24156438091253,1.91057214626195,0.946575648718119,0.834617355077825,-0.854357320050892,-0.459141074900776,-0.386432183473454,-0.37349613575801,-0.309137568517885,-0.733078371776009,0.404757485058654,0.266861254530754,0.171550792006275,0.337217882999628,1.91947767984234,1.65103535403107,1.61443142354701,1.60721724312209,1.60312650535812,1.76354677652763,1.62553224416463,1.59043302996603,1.57693652144342,1.51375777878867,0.22270592880803,0.881011153294134,-3.64881735936962e-16,0.423631886980711,-6.39989634638322e-16,0.420833750409464,-1.17122430460734e-16,0.424716351213997,-3.83726253896932e-17,0.338030519936477,5.77010137442259e-17,0.730579827658151,-0.242300991198393,0.218545941864331,-0.257075150722076,0.203748264338712,-4.65473403636445e-16,-0.221902107425992,-2.75821032680312e-15,-0.546823942750692
"132",6,0.576100237049955,0.437063786710211,0.623066126313168,0.647960413833564,0.559831685819758,1.40560594835694,0.691976718694329,0.601547162031866,0.94430622813687,0.796966610803243,0.423250966053053,0.287478493569308,0.0541789801711215,0.0349009616095512,0.0912391688325891,-0.890085159456133,0.213965591850081,0.228267315845804,-0.0929907922488763,0.0124726752201829,1.36219012890084,1.38123570198491,1.32916022506047,1.34140992241346,1.36123054304835,1.27528660614659,1.27296601472594,1.31239339382345,1.08625429505553,1.08045170175166,-0.358765177354512,-0.36507397235081,-3.11449000270359e-16,-0.0107683436809233,-1.8562836814548e-15,0.216928903768148,1.78760001592893e-16,0.21904773915346,3.32036915323686e-18,0.231970710294111,-1.82710653609068e-16,0.488289536359553,-0.100687203687149,-0.0856105020506518,-0.0980955260384379,-0.0467427310702432,1.11889664200504e-16,0.12810111648701,-4.63807205125901e-15,0.112318767313631
"133",6,0.942769724729829,1.20989651738729,1.83311092870732,1.33024467119453,1.31348132681231,1.24368226973079,1.76508236431731,1.72031832589707,1.31509577128495,1.12505954079806,0.0382421592159104,0.328160182086298,-0.271524244484977,0.262698421183266,0.402322222667173,-0.0211950828093643,-0.260942228213521,-0.292792747894907,0.135847454827376,0.196876996701813,0.855397276262114,0.96572245419922,1.18118568263438,1.01163195544573,1.29958467707159,0.985263141895061,1.22599337764521,1.18938581504452,0.994789995949887,0.853488431078236,0.257478382257191,0.0342569989618241,4.74106431197496e-16,-0.48505478801951,4.5937049737016e-16,-0.412041921941302,2.38699576597667e-16,-0.503470002220342,9.87770520759212e-17,-0.600465781596139,-4.62371992500073e-17,-0.224456954981215,-0.346890834480241,-0.386414046754213,-0.329096092160524,-0.345882857394144,-1.32977255283189e-16,-0.398614080433283,-2.81372147803438e-15,-0.31199941692672
"134",6,0.341547888657883,0.728873571369861,1.44667493522365,1.28113745186277,1.04828078186425,1.41370102705219,0.70221393724597,0.590297080319623,1.17814724921271,0.848608714645176,0.355782617215862,1.08524940284641,2.63657223667063,2.27911702472153,1.80674957042692,2.83916671190812,0.860921738239401,0.829563753403535,1.72800337317893,0.228918879093093,1.69178052971549,1.83181841991039,2.36454784924401,2.28359672479846,2.14325844484838,2.42248378263779,1.59465018409764,1.67700237660827,1.74411905533973,0.990592502300256,0.360563296915196,0.0753826756511662,-1.46267926156435e-15,-1.27340271576116,-1.24126403600044e-15,-2.00141076793843,-4.39591939238593e-16,-1.906132370146,-1.31041011375288e-16,-1.75022295477779,4.67110435979172e-18,-2.17788557295689,-0.26618100104492,-0.980291604772733,-0.261500921464753,-1.00316950959456,-1.06431948577029e-16,-1.55432855485294,-2.96244367290871e-14,-0.166387227059865
