Donors;bound_check;l1;l2;PRE_SC_RMSPE;PRE_SC_BIAS;PRE_SC_VAR;POST_SC_RMSFE;POST_SC_BIAS;POST_SC_VAR;SC_MZ_REG_inter;SC_MZ_REG_slope;PRE_OLS_RMSPE;PRE_OLS_BIAS;PRE_OLS_VAR;POST_OLS_RMSFE;POST_OLS_BIAS;POST_OLS_VAR;OLS_MZ_REG_inter;OLS_MZ_REG_slope;PRE_REGOLS_RMSPE;PRE_REGOLS_BIAS;PRE_REGOLS_VAR;POST_REGOLS_RMSFE;POST_REGOLS_BIAS;POST_REGOLS_VAR;REGOLS_MZ_REG_inter;REGOLS_MZ_REG_slope;PRE_NET_RMSPE;PRE_NET_BIAS;PRE_NET_VAR;POST_NET_RMSFE;POST_NET_BIAS;POST_NET_VAR;NET_MZ_REG_inter;NET_MZ_REG_slope;PRE_FACTOR_RMSPE;PRE_FACTOR_BIAS;PRE_FACTOR_VAR;POST_FACTOR_RMSFE;POST_FACTOR_BIAS;POST_FACTOR_VAR;FACTOR_MZ_REG_inter;FACTOR_MZ_REG_slope;PRE_UNIDYN_RMSPE;PRE_UNIDYN_BIAS;PRE_UNIDYN_VAR;POST_UNIDYN_RMSFE;POST_UNIDYN_BIAS;POST_UNIDYN_VAR;UNIDYN_MZ_REG_inter;UNIDYN_MZ_REG_slope;PRE_MULTIDYN1_RMSPE;PRE_MULTIDYN1_BIAS;PRE_MULTIDYN1_VAR;POST_MULTIDYN1_RMSFE;POST_MULTIDYN1_BIAS;POST_MULTIDYN1_VAR;MULTIDYN1_MZ_REG_inter;MULTIDYN1_MZ_REG_slope;PRE_MULTIDYN2_RMSPE;PRE_MULTIDYN2_BIAS;PRE_MULTIDYN2_VAR;POST_MULTIDYN2_RMSFE;POST_MULTIDYN2_BIAS;POST_MULTIDYN2_VAR;MULTIDYN2_MZ_REG_inter;MULTIDYN2_MZ_REG_slope;PRE_MULTIDYN3_RMSPE;PRE_MULTIDYN3_BIAS;PRE_MULTIDYN3_VAR;POST_MULTIDYN3_RMSFE;POST_MULTIDYN3_BIAS;POST_MULTIDYN3_VAR;MULTIDYN3_MZ_REG_inter;MULTIDYN3_MZ_REG_slope;PRE_VAR_RMSPE;PRE_VAR_BIAS;PRE_VAR_VAR;POST_VAR_RMSFE;POST_VAR_BIAS;POST_VAR_VAR;VAR_MZ_REG_inter;VAR_MZ_REG_slope
2;2;;;;;;;;;1,6540366016237198;-0,02670935071755500;;;;;;;1,4972449342625975;0,0709243328727909;;;;;;;1,49240244292801e+00;0,0739387588505849;;;;;;;1,49647182714503968;0,0714044337533072;;;;;;;1,4972449342625973;0,0709243328727909;;;;;;;1,18292217416108e+00;0,2642288907336203;;;;;;;1,75263695281431442;-0,0904282420890422;;;;;;;2,20925218531641754;-0,39120311479280206;;;;;;;2,22353362825465917;-3,80450634356812e-01;;;;;;;1,60058832420492370;7,29261473742234e-03
2;1;;;;;;;;;0,6463265907716543;-0,04931868255574005;;;;;;;-0,2256579034598781;1,0332306178122612;;;;;;;-1,19973691557723e-01;0,8734013478382548;;;;;;;-0,23080832050088138;1,0400570919546228;;;;;;;-0,2256579034598777;1,0332306178122606;;;;;;;-1,30674075197050e+00;2,5253470415060124;;;;;;;-0,61931931166517618;1,4953769917529005;;;;;;;-0,01342668566749261;0,70300861093002209;;;;;;;-0,46790482195502736;1,38036372774329e+00;;;;;;;-0,23905137263633200;1,05513679114018e+00
2;1;;;;;;;;;0,7962233474335327;0,40378507669945801;;;;;;;0,5326229494220780;0,5852183951354484;;;;;;;5,48497543896749e-01;0,5763053901066063;;;;;;;0,52725735573640797;0,5887472820917844;;;;;;;0,5326229494220783;0,5852183951354482;;;;;;;3,88857674034317e-01;0,6899872345168696;;;;;;;0,26281614702122719;0,7486534504150050;;;;;;;0,26255358628376618;0,74406271441509386;;;;;;;0,43261297184817915;6,36163300881272e-01;;;;;;;1,15052134508703641;2,18287442353886e-01
2;3;;;;;;;;;1,9984015324271900;0,11419431452296373;;;;;;;1,0244370416628150;0,6271506540028980;;;;;;;1,58506326837809e+00;0,3146042116675709;;;;;;;0,95921545733026770;0,6620944270214358;;;;;;;1,0244370416628201;0,6271506540028952;;;;;;;1,15587336358234e+00;0,5578217569009825;;;;;;;2,33068345525526555;-0,1050528739748580;;;;;;;2,29775483987424689;-0,08576962147808698;;;;;;;2,43127610009497186;-1,55051670907353e-01;;;;;;;2,53034848223558750;-1,94033650802143e-01
2;1;;;;;;;;;1,3042603854726302;0,14060528168484998;;;;;;;0,2799343214087279;0,8049418460451562;;;;;;;-2,51315727508541e-01;1,1363148635406133;;;;;;;-0,34577931133037265;1,2039617425507276;;;;;;;0,2799343214087279;0,8049418460451558;;;;;;;-2,89566302973001e-01;1,1895504255840055;;;;;;;0,15775858981453922;0,9931908801518516;;;;;;;-1,12620146040906732;1,88476410555468910;;;;;;;0,30756973254198061;7,94472556930805e-01;;;;;;;0,64055150312505094;5,87286988245120e-01
2;2;;;;;;;;;1,0485433505425197;0,51687698247357128;;;;;;;-0,1444983678234651;1,2098316498813397;;;;;;;2,90387776765108e-01;0,9338739583019315;;;;;;;-0,15724803586083363;1,2179331430315177;;;;;;;-0,1444983678234654;1,2098316498813397;;;;;;;-6,95630456963431e-01;1,5451698181996647;;;;;;;-0,05837704166970491;1,1438255734406912;;;;;;;-0,00652218736301733;1,08346097475242531;;;;;;;0,49626906327431031;8,30450224159971e-01;;;;;;;0,94951375194272547;5,59668016409099e-01
2;3;;;;;;;;;1,6328427390301525;0,16925692422143571;;;;;;;0,9006793047761732;0,4754114081466907;;;;;;;5,48451546497608e-02;0,9848118368124301;;;;;;;0,89297976409990210;0,4801229747131530;;;;;;;0,9006793047761764;0,4754114081466885;;;;;;;8,55216744517526e-01;0,4976386984474443;;;;;;;0,68215799969205437;0,6293101030021372;;;;;;;0,54683821213158845;0,67434785102775918;;;;;;;0,10216017272152697;9,62985232743132e-01;;;;;;;0,64627339034115372;6,33188683741958e-01
2;1;;;;;;;;;0,6674726155829722;-0,17750668712602724;;;;;;;0,6219362465012438;-0,2299166464030448;;;;;;;6,27097758415151e-01;-0,2386408466823154;;;;;;;0,62314686867415647;-0,2317573445605351;;;;;;;0,6219362465012439;-0,2299166464030451;;;;;;;7,58487211026526e-01;-0,4835253209617088;;;;;;;0,23661247755150888;0,2831055091791163;;;;;;;0,22711634824889246;0,28933924238338893;;;;;;;-0,04463689461077387;3,88165964736523e-01;;;;;;;-0,16470872868900546;3,87676036745086e-01
2;2;;;;;;;;;2,4359587354680383;-0,10256348347247719;;;;;;;3,3318553120393166;-0,5455157680040441;;;;;;;4,08048158642454e+00;-0,9244500056913023;;;;;;;3,52882993986823790;-0,6451593052274611;;;;;;;3,3318553120393157;-0,5455157680040438;;;;;;;3,12044805882622e+00;-0,4432711201663032;;;;;;;0,18455343250280459;1,0016195811869484;;;;;;;0,90556691104949583;0,65150733893771040;;;;;;;0,76368622019877519;7,20459319901865e-01;;;;;;;0,85358667179720549;6,70922243970864e-01
2;2;;;;;;;;;3,4038511914439566;0,05609114199708754;;;;;;;4,7761786889935678;-0,3483386427973510;;;;;;;4,91025805173108e+00;-0,3882169880090313;;;;;;;4,78380613428119972;-0,3505845800493483;;;;;;;4,7761786889935713;-0,3483386427973522;;;;;;;2,07500892993385e+00;0,4337407114287468;;;;;;;8,09417236949325414;-1,3430073274096102;;;;;;;2,19315675474365923;0,40570184525080616;;;;;;;2,04309977090184658;4,33189430814720e-01;;;;;;;0,90405039650987584;7,55114446051190e-01
2;3;;;;;;;;;2,2564619439797053;0,38310669807117337;;;;;;;1,2873573471651234;0,6448458312165987;;;;;;;1,30118084671812e+00;0,6356370802755660;;;;;;;1,27775119248289015;0,6487971482373539;;;;;;;1,2873573471651216;0,6448458312165992;;;;;;;6,56494047948396e-01;0,9013575877282204;;;;;;;0,88916299892512574;0,9559608273873508;;;;;;;0,95724227684196650;0,93680529244002408;;;;;;;0,92123482030679882;9,78034764335302e-01;;;;;;;1,16978376511928750;9,02672043726437e-01
2;1;;;;;;;;;0,5290015050301223;0,17556806262146799;;;;;;;0,0675153555399590;0,5980437855880891;;;;;;;-2,02721156534886e+01;16,0700068585771128;;;;;;;0,05753426367968190;0,6056289730857627;;;;;;;0,0675153555399572;0,5980437855880906;;;;;;;-2,72523759813519e+02;207,1809168283934639;;;;;;;0,53518823022210060;0,1361943080150643;;;;;;;0,36958208463082715;0,22144543878126494;;;;;;;0,78440261652747967;3,39201573401095e-02;;;;;;;0,24741179826209192;4,46015832501798e-01
2;1;;;;;;;;;-1,2343132678506257;0,01688986603846195;;;;;;;-2,1799455564767323;-0,8401755832256242;;;;;;;-1,50341532648797e+01;-11,4261097489509034;;;;;;;-2,39689614119857408;-1,0078185831282236;;;;;;;-2,1799455564767318;-0,8401755832256237;;;;;;;-1,01672508609125e+00;0,1548420129142743;;;;;;;-1,10220064575138843;0,0849802482039556;;;;;;;-1,08076084333728750;0,10538468243083568;;;;;;;-1,14532026981633628;4,49910576886217e-02;;;;;;;-1,18261400804244854;1,41720545794999e-02
2;1;;;;;;;;;-1,9896401727037556;0,07224832987717793;;;;;;;-1,6667629567885411;0,1869006003456753;;;;;;;-1,59458860614401e+00;0,2355933168527133;;;;;;;-1,66173670796878437;0,1903785670351847;;;;;;;-1,6667629567885414;0,1869006003456752;;;;;;;-1,65737130919668e+00;0,2033344746810359;;;;;;;-1,19473518031434911;0,4333114971660564;;;;;;;-1,15087745703414956;0,45653530271889903;;;;;;;-1,22840298074044152;4,49595202596158e-01;;;;;;;-1,23207627862803037;4,50532102691131e-01
2;3;;;;;;;;;1,0260259436578942;0,05984736719681154;;;;;;;0,8122954912616923;0,2064873115635979;;;;;;;9,69900675210923e-01;0,0904811952786117;;;;;;;0,75439718800478062;0,2485382539648357;;;;;;;0,8122954912616928;0,2064873115635975;;;;;;;1,19085287228614e+00;-0,0779198495370143;;;;;;;0,89167501401792693;0,1468231810989316;;;;;;;0,95372080569725726;0,09275978624224349;;;;;;;0,96244528469833512;9,01149186511068e-02;;;;;;;1,40405167887881333;-2,35121529746702e-01
2;2;;;;;;;;;0,7270717774742638;-0,12709670449218932;;;;;;;0,8283236835115881;-0,2636731459759049;;;;;;;4,67232582426681e+00;-9,3014517323478749;;;;;;;0,88801333512392988;-0,4094254230543091;;;;;;;0,8283236835115880;-0,2636731459759048;;;;;;;3,60336127728556e-01;0,7296652466138376;;;;;;;0,61541993562643971;0,3000513558528059;;;;;;;0,54876331731932348;0,46994399687044119;;;;;;;-0,04138544218381940;1,41872798234360e+00;;;;;;;-0,25984834779397098;1,80419626342250e+00
2;2;;;;;;;;;2,3165883113079793;0,33447882687656827;;;;;;;-1,0478497163684697;1,2429358476859305;;;;;;;-3,89496683713736e+00;2,0341577731333937;;;;;;;-1,45987089504316314;1,3585354582255318;;;;;;;-1,0478497163684752;1,2429358476859320;;;;;;;-3,41082975496088e+00;1,9138339389066443;;;;;;;0,87425758870402026;0,7328722775836138;;;;;;;0,83571494847714778;0,74385757092708582;;;;;;;0,62721730434837031;7,85401944204208e-01;;;;;;;0,17880882561724873;9,11091755612566e-01
2;1;;;;;;;;;0,4469332103794112;0,48309264110676042;;;;;;;-0,1349501965568539;0,9597730967752695;;;;;;;-2,26465624772945e-01;1,0188501796100562;;;;;;;-0,25653361129758095;1,0418511131217345;;;;;;;-0,1349501965568556;0,9597730967752700;;;;;;;-2,17943269928579e-01;0,9941870525780602;;;;;;;-0,06405264217434191;1,0035205153232478;;;;;;;-0,06769342321768355;0,99504124326576926;;;;;;;-0,23530666825418373;9,97644979121919e-01;;;;;;;-0,21941998863577400;9,80043636266354e-01
2;2;;;;;;;;;0,9954604778911311;-0,09288919872194457;;;;;;;-1,1911484763704108;1,6028998285595364;;;;;;;-3,56128742053492e+00;3,3239145382941375;;;;;;;-2,30580549218450415;2,4215354019832191;;;;;;;-1,1911484763704128;1,6028998285595377;;;;;;;-1,20846784263351e+00;1,4669331839841435;;;;;;;1,37822464915249698;-0,1481523529304483;;;;;;;1,17593371573548855;-0,08342516206915647;;;;;;;1,45510135438134003;-4,20319419165710e-01;;;;;;;1,12135312581888291;-1,89275541855222e-01
2;2;;;;;;;;;0,2021708053779789;-0,08325729301749295;;;;;;;0,1763871172401089;0,3486477595631559;;;;;;;1,47840429220495e-01;0,4335936061259313;;;;;;;0,17016458664358067;0,3651705610545136;;;;;;;0,1763871172401091;0,3486477595631554;;;;;;;6,94484787560746e-02;0,4974298973600751;;;;;;;-0,19954959392515118;0,9077327553437339;;;;;;;0,09162410555355474;0,34152060283548680;;;;;;;0,11173716983060396;5,93003290605967e-01;;;;;;;-0,00285276631462878;4,93223972738072e-01
2;1;;;;;;;;;0,8875063087880501;-0,22700678068833283;;;;;;;2,5597505482718450;4,3302187737290732;;;;;;;-5,53653197606460e-01;-2,0884151285010746;;;;;;;0,52711751375218463;NA;;;;;;;2,5597505482718397;4,3302187737290616;;;;;;;8,64884948972041e-01;1,0144800295824810;;;;;;;0,47221117583376904;0,9145678829696096;;;;;;;0,49971506367041008;0,90659633433382991;;;;;;;0,31328025782694185;8,41636886232929e-01;;;;;;;0,24288696744453786;7,56951743750619e-01
2;2;;;;;;;;;1,5275386200145116;0,00280227282374293;;;;;;;-3,2397443344665309;2,8855921879157749;;;;;;;-5,58822491045557e+00;4,3103884026455361;;;;;;;1,53128644610827402;NA;;;;;;;-3,2397443344665340;2,8855921879157771;;;;;;;-9,91760422152802e+00;6,8404245845712097;;;;;;;1,09027845729774842;0,2584196220848731;;;;;;;0,83658675388252202;0,41042279618623451;;;;;;;0,42832941492360727;6,90067695844203e-01;;;;;;;0,74903096501182675;4,97927102845132e-01
2;2;;;;;;;;;0,4406817786219886;0,06196955065918634;;;;;;;0,4269887099218828;0,1052935711007537;;;;;;;4,04379324046920e-01;0,1196640725881889;;;;;;;0,37432548586109221;0,1717489261519663;;;;;;;0,4269887099218821;0,1052935711007545;;;;;;;-3,94998939410469e-02;0,6456812479781020;;;;;;;-0,15725135989988318;0,7123275666793640;;;;;;;0,18490807980803481;0,29747589810606134;;;;;;;-0,32672986514049784;8,59266345997228e-01;;;;;;;-0,56850112317164581;1,13364388965320e+00
2;2;;;;;;;;;2,9855840785007479;-0,27175053496969076;;;;;;;1,7377330965048798;0,2824101925071869;;;;;;;5,35196007734384e+00;-1,2413559026694281;;;;;;;2,41254340720994609;NA;;;;;;;1,7377330965048694;0,2824101925071912;;;;;;;3,83620133515157e-01;0,8540659780303120;;;;;;;1,97257267973996742;0,1670711106093160;;;;;;;0,59304417553650945;0,69949694396045925;;;;;;;-0,04763347814419660;1,03441421815524e+00;;;;;;;0,60385817185841195;7,59964181743539e-01
2;3;;;;;;;;;1,0783077682798916;0,14762043279946654;;;;;;;0,5943465633792540;0,4188894130072774;;;;;;;4,85491776688086e-01;0,4859773884850947;;;;;;;0,54880577989679213;0,4467348927440328;;;;;;;0,5943465633792540;0,4188894130072773;;;;;;;8,90630005869359e-01;0,2311445179974933;;;;;;;0,60460320205583751;0,4209906958872026;;;;;;;0,56391929199987623;0,44779662095116973;;;;;;;0,42994936428518687;4,54751030843244e-01;;;;;;;0,56977736206686136;3,71869678815305e-01
2;2;;;;;;;;;0,8396741864709851;-0,31091678138246814;;;;;;;-0,1159286820740287;1,0679649783895078;;;;;;;-1,08164190854162e-01;1,0326556489066934;;;;;;;-0,12054789570166012;1,0750900929549250;;;;;;;-0,1159286820740290;1,0679649783895078;;;;;;;-6,22213368453830e-01;1,8530084171253884;;;;;;;-0,05048635617276858;0,6540191542546382;;;;;;;-0,16279851329051465;0,74362581559413032;;;;;;;0,17654601715086599;4,33785843511668e-01;;;;;;;0,41258243822841129;5,12351228595525e-02
2;3;;;;;;;;;2,7940398046336883;0,15411423076453645;;;;;;;1,3440638529186317;0,5495215422540362;;;;;;;8,54056789814860e-01;0,6865176941190752;;;;;;;0,65817311960941738;0,7487966254049502;;;;;;;1,3440638529186331;0,5495215422540358;;;;;;;1,97310545720595e-01;0,8895347478215833;;;;;;;1,14266857420157786;0,6445430539314594;;;;;;;1,28081241994533634;0,60039497188216784;;;;;;;0,31255181661814896;8,61324359038200e-01;;;;;;;1,03576192666013589;6,48733874268441e-01
2;3;;;;;;;;;1,4060615223448913;0,22122492285061016;;;;;;;-1,0091022960425489;1,5004125407868991;;;;;;;-6,12371165988586e-01;1,2819127564371169;;;;;;;-1,03167107605425890;1,5129233069732684;;;;;;;-1,0091022960425513;1,5004125407869005;;;;;;;-1,14070399575289e+00;1,6129711202107135;;;;;;;-0,01180648749159359;1,0347329674866959;;;;;;;-0,04671320903333470;1,05187818804619160;;;;;;;-0,05166290501552839;1,02334726704122e+00;;;;;;;-0,17677684760958848;1,08804235142799e+00
2;3;;;;;;;;;2,9564460672496615;0,06384523943513419;;;;;;;2,2949241931708348;0,2330253063379191;;;;;;;2,57687532359206e+00;0,1516170134416429;;;;;;;1,91904691284623885;0,3415664238991992;;;;;;;2,2949241931708344;0,2330253063379192;;;;;;;1,56958550647992e+00;0,4394855058533250;;;;;;;1,09495751876976888;0,5618955059664772;;;;;;;1,15295871508187631;0,54507671979593353;;;;;;;0,84980588337497309;6,44320669642357e-01;;;;;;;0,87678862469267660;6,39242770530425e-01
2;2;;;;;;;;;3,2609545037932013;0,05456549980036558;;;;;;;2,7989442673505347;0,1856224875925162;;;;;;;-4,07796826222872e+01;13,2159653188960533;;;;;;;3,41797455927804350;NA;;;;;;;2,7989442673505267;0,1856224875925185;;;;;;;3,09284493384079e-01;0,9358881268280846;;;;;;;-0,74111907844079816;1,1955880121071296;;;;;;;-83,59132484049143841;24,92238278281092079;;;;;;;-7,34735822859710463;3,23796198487051e+00;;;;;;;1,12430801545538150;6,94997087453841e-01
2;3;;;;;;;;;3,2657686406341790;0,22246867035554141;;;;;;;1,2264299936440530;0,7168896262445117;;;;;;;9,74393068637680e-01;0,7819315792083744;;;;;;;0,24003866825194439;0,9685340680256964;;;;;;;1,2264299936440395;0,7168896262445151;;;;;;;6,15945540968373e-02;1,0218074342291534;;;;;;;-0,32832146699442233;1,1483812402235787;;;;;;;-0,08778309285068354;1,07833162117049142;;;;;;;2,64627204268754479;3,51605192842911e-01;;;;;;;3,20764673371366804;2,03081384159470e-01
2;3;;;;;;;;;3,5707951639836746;-0,18524699480890833;;;;;;;3,4423210593538487;-0,0327687660407879;;;;;;;4,37374313593295e+00;-0,3234118751358386;;;;;;;3,47592330310748654;-0,0431855643692083;;;;;;;3,4423210593538438;-0,0327687660407863;;;;;;;-8,33369759770924e-01;1,2908774193121089;;;;;;;0,60532173915920195;0,7967183528634969;;;;;;;-0,65735177020112423;1,16650711457777478;;;;;;;-0,92442757348777538;1,30840374862285e+00;;;;;;;0,28811695800676618;9,42726756195543e-01
2;1;;;;;;;;;-0,2612681700544960;0,95794842944511782;;;;;;;-0,3713066452343896;1,1757681923353784;;;;;;;-1,97396509776669e-01;1,0655304414841182;;;;;;;-0,63821235254100228;1,3331941759257340;;;;;;;-0,3713066452343875;1,1757681923353775;;;;;;;-6,40567331499974e-01;1,2526584210182765;;;;;;;1,36223208760389025;0,0321894097387939;;;;;;;1,18324350664641931;0,10454488723743117;;;;;;;1,56766254420414830;-5,32460400323335e-02;;;;;;;1,55890539331043287;-4,95182769482111e-02
2;1;;;;;;;;;-2,9099279684333310;0,35355780616802857;;;;;;;1,3861989010920366;2,2283289465030642;;;;;;;8,02255350544544e+01;46,2937400373635199;;;;;;;1,56403258622655006;2,3277882215644699;;;;;;;1,3861989010920386;2,2283289465030647;;;;;;;-3,42650470742538e-01;1,0101848518175895;;;;;;;0,07816174880664487;1,0449335685008239;;;;;;;-0,03811079504911625;1,01126063098040775;;;;;;;-0,03100248126945260;1,04382145079091e+00;;;;;;;-0,00198122764558659;1,01633853914104e+00
